Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 03:18:30 EDT,2020-07-17,03:18:30,Status,6,2,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912877315864698,,,,,,,,,,-3.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 03:13:32 EDT,2020-07-17,03:13:32,Link,5,2,2,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912875015864928,Mostly caused through government incompetance( sound familiar)excessive licensing fees to pay for a major financial deficit. Throw in a few angry hbirishmen ang there’s your disaster,https://www.mannwest.com/is-it-time-for-another-revolt-the-150th-anniversary-of-australias-eureka-rebellion/,,,Is it time for another revolt? The 150th anniversary of Australia’s Eureka Rebellion • Mannwest Group,"The Eureka Rebellion was an event which changed the fabric of Australian society. Liberty, equality and human rights are ideals which born from the protest at Ballarat's Eureka Stockade in 1854, as well as democracy itself.",,,,-4.2
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 02:52:54 EDT,2020-07-17,02:52:54,Photo,15,2,5,2,0,0,0,0,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912866032532493,,https://www.facebook.com/photo.php?fbid=10220003695857388&set=p.10220003695857388&type=3,,"Did you think like I thought, that the vote was only to accept gay marriage? YEARS ON... THE CONSEQUENCES OF GAY MARRIAGE Now all this, with much more to come. COMPULSORY COMPULSO GAY SEX AND GENDER PROGRAMS SCHOOLS GENDERLES BIRTH CERTIFICATES TASMANIA DRAG QUEEN STORYTIME KIDS PRESCRIBED PUBERTY BLOCKERS WOMENS' SHELTER THREATENED WITH LEGAL ACTION BY TRANS ACTIVIST BIOLOGICAL MEN COMPETING N you knew what you now know, Would you change your vote?",Mike,,,,,-1.53
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 02:50:50 EDT,2020-07-17,02:50:50,Link,7,3,2,1,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912865022532594,,https://www.smh.com.au/lifestyle/health-and-wellness/coronavirus-victoria-records-zero-flu-related-deaths-this-year-20200609-p550tc.html,,,Coronavirus: Victoria records zero flu-related deaths this year,New data reveals no flu-related deaths in Victoria so far this year due to coronavirus restrictions.,,,,-3
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39878,N/A,2020-07-17 02:39:11 EDT,2020-07-17,02:39:11,Status,25,1,24,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159461290886789,I'm breastfeeding my 4 month old and starting to feel very depleted. What vitamins would be best to take?,,,,,,,,,-2.32
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 02:35:04 EDT,2020-07-17,02:35:04,YouTube,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912858069199956,Absolutely Awesome,https://www.youtube.com/watch?v=rPqYd48KDKQ&feature=share,,,THIS MOMENT: Kayleigh McEnany Takes Back Control Of Briefing,"Sharing a mix of breaking news, Arizona stories, engaging discussions, and popular culture.",,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 02:32:53 EDT,2020-07-17,02:32:53,YouTube,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912857272533369,Absolutely Steve,https://www.youtube.com/watch?v=z87t0f1-hiI&feature=share,,,STEVIE WONDER CALLS OUT BLM,STEVIE WONDER CALLS OUT BLM My Website https://theofficertatum.com/ Shop Now https://theofficertatumstore.com/ Booking https://theofficertatum.com/booking Do...,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 02:30:27 EDT,2020-07-17,02:30:27,YouTube,13,4,4,0,3,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912856182533478,Absolutely,https://www.youtube.com/watch?v=VsMO-5XuWEs&feature=share,,,BLM Statue Ripped Down & Thrown In a Dumpster After 1 Day,Website: https://saltycrackermerch.com/ PayPal: https://tinyurl.com/ycmmuc9z Merchandise: https://saltycrackermerch.com/salty-merch/ DLive: https://dlive.tv/...,,,,-1.46
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,N/A,N/A,2020-07-17 02:15:39 EDT,2020-07-17,02:15:39,Status,3,1,0,0,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/325730368439345,New members please invite them here they wont stop at masks. This is our first step towards eternal tyranny of we dont rise up and organize. Share your information here and setup events and communicate with ppl in your area. May god be with you.,,,,,,,,,-7.33
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 02:11:20 EDT,2020-07-17,02:11:20,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,2410,0,00:40:07,https://www.facebook.com/groups/643541389464960/permalink/912847609201002,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:54:59 EDT,2020-07-17,01:54:59,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,1192847,0,00:31:37,https://www.facebook.com/groups/643541389464960/permalink/912840055868424,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:53:34 EDT,2020-07-17,01:53:34,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,42268,0,00:56:06,https://www.facebook.com/groups/643541389464960/permalink/912839019201861,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:41:26 EDT,2020-07-17,01:41:26,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912834275869002,Wow,https://www.facebook.com/photo.php?fbid=10160336898897501&set=p.10160336898897501&type=3,,"MEET WARREN WILHELM JR. BORN WITH A SILVER SPOON IN HIS MOUTH, PARENTS Το FEDERAL JOBS BECAUSE THEY WERE COMMUNIST He LEFT COLLEGE το το NICARAGUA IN THE 80'S AND GREATLY ADMIRED THE SOVIET BACKED SOCIALIST SANDINISTA. He RETURNED Το AMERICA AND JOINED THE NICARAGUA SOLIDARITY MOVEMENT OF NEW YORK WHO'S GOAL WAS Το END CAPITALISM REPLACE DEMOCRATIC SOCIALISM. WHEN MARRIED IN 94 He HONEYMOONED IN CUBA SAID He IS VERY PROUD HIS MARXIST WORK, WORKED FOR THE CLINTONS CAMPAIGN. IN 2001 He CHANGED HIS NAME TO BILL DE BLASIO BMB",Michael,THE MAYOR OF NEW YORK. YOUR TYPICAL DEMOCRAT,,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:34:34 EDT,2020-07-17,01:34:34,Native Video,1,0,0,0,0,0,1,0,0,0,share,No,0,6105,0,00:11:46,https://www.facebook.com/groups/643541389464960/permalink/912831189202644,,https://www.facebook.com/romanlightworker/videos/10158836870662137/,,,Roman,"Well said ... Thoughts ?

The WHO have now stated that the asymptomatic spread of coronavirus is 'very rare' in a startling turnaround.

Moreover, former chairman of The Department of Anaesthetics Dr Michael Levitt, stated Australia did 'absolutely not' have to lockdown the population.

The official narrative of the 'crisis' by the government is spectacularly imploding on itself. It has been a policy disaster of epidemic proportions.

The credibility of the govt and the mainstream media will never recover their integrity due to the fear, hysteria and hypocrisy that they have churned out on a daily basis during this so called pandemic. The aftermath of this disaster will continue for years and the finger pointing has only just begun.

What is the most concerning is just how many people methodically bought into the fear that has been programmed into them by their beloved TV.

Without question populations around the world were initiated into the mantra 'stay home and save lives' even when many so-called 'conspiracy theorists' right from the beginning researched the claims of the mainstream media and even in the face of ridicule continued to speak the truth about the 'pandemic'.

The true conspiracy believers are the ones that went along with the social engineering of the mainstream media without any critical thinking and simply repeated all of the scripted responses.

Here in the state of QLD, sadly a total of 6 people have died WITH coronavirus. Yet AAP released a report on 08.06.20 that in the last 72 hours 8 people had died on QLD roads, 2 more people than the entire death toll for COVID-19 in QLD.

On the upside it has been deeply inspiring that so many people in Australia and around the world have woken up precisely due to this complete overreaction and are beginning to see things for how they really are.

Massive respect to those that have had the courage to speak the truth throughout these events and have a higher state of consciousness to see through the collective mind-control.

I honour each soul for having the courage to speak out.

It is my only hope that in future more people begin to realise the complete lack of integrity the mainstream media has and question the true motivations of the govt when your rights, liberties and freedoms are taken away.

From Jason Gray",,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:26:13 EDT,2020-07-17,01:26:13,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,39422,0,00:00:23,https://www.facebook.com/groups/643541389464960/permalink/912827455869684,Wow,https://www.facebook.com/probritish/videos/329928631339273/,,,British Voice,"Immune from prosecution... 'BLACK LIVES MATTER leader Jen Reid, visiting the illegally placed statue that appeared overnight dedicated to her #Bristol 

Its shows her giving the Black Power Salute - The statue is called "" A Surge Of Power""",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:23:12 EDT,2020-07-17,01:23:12,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,434505,0,00:55:41,https://www.facebook.com/groups/643541389464960/permalink/912825739203189,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:20:36 EDT,2020-07-17,01:20:36,Native Video,1,1,0,0,0,0,0,0,0,0,share,-,0,2367,0,00:02:02,https://www.facebook.com/groups/643541389464960/permalink/912823469203416,,,,,,,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:18:30 EDT,2020-07-17,01:18:30,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,9109,0,00:06:23,https://www.facebook.com/groups/643541389464960/permalink/912822695870160,Wow,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 01:10:52 EDT,2020-07-17,01:10:52,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,146754,0,00:19:51,https://www.facebook.com/groups/643541389464960/permalink/912819422537154,,https://www.facebook.com/scottmorrison4cook/videos/889333491475157/,,,Scott Morrison (ScoMo),#LIVE: New $400 million incentive to boost jobs for screen industry,,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39878,N/A,2020-07-17 00:55:46 EDT,2020-07-17,00:55:46,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159460474501789,"What do you feel about scaling and root planing for periodontitis? Are there any natural ways to halt it, or is the deep clean necessary? I worry about bacteria being pushed further towards the root of the teeth..",,,,,,,,,-58
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39878,N/A,2020-07-17 00:55:39 EDT,2020-07-17,00:55:39,Status,37,3,34,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159460506136789,Can someone reccomend anything for UTIs please,,,,,,,,,-1.57
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 00:31:25 EDT,2020-07-17,00:31:25,Native Video,13,5,0,7,0,1,0,0,0,0,share,No,0,5127,0,00:14:59,https://www.facebook.com/groups/643541389464960/permalink/912801552538941,,https://www.facebook.com/teresaa.vanlieshout/videos/2877972575772691/,,,Teresa,"Dr Tim O'Shea provides expert evidence of fake govt tests, fake govt numbers, fake govt claims.
voterightsparty.com",,,,-1.46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 00:11:53 EDT,2020-07-17,00:11:53,Native Video,5,2,3,0,0,0,0,0,0,0,share,No,0,6105,0,00:11:46,https://www.facebook.com/groups/643541389464960/permalink/912790895873340,,https://www.facebook.com/romanlightworker/videos/10158836870662137/,,,Roman,"Well said ... Thoughts ?

The WHO have now stated that the asymptomatic spread of coronavirus is 'very rare' in a startling turnaround.

Moreover, former chairman of The Department of Anaesthetics Dr Michael Levitt, stated Australia did 'absolutely not' have to lockdown the population.

The official narrative of the 'crisis' by the government is spectacularly imploding on itself. It has been a policy disaster of epidemic proportions.

The credibility of the govt and the mainstream media will never recover their integrity due to the fear, hysteria and hypocrisy that they have churned out on a daily basis during this so called pandemic. The aftermath of this disaster will continue for years and the finger pointing has only just begun.

What is the most concerning is just how many people methodically bought into the fear that has been programmed into them by their beloved TV.

Without question populations around the world were initiated into the mantra 'stay home and save lives' even when many so-called 'conspiracy theorists' right from the beginning researched the claims of the mainstream media and even in the face of ridicule continued to speak the truth about the 'pandemic'.

The true conspiracy believers are the ones that went along with the social engineering of the mainstream media without any critical thinking and simply repeated all of the scripted responses.

Here in the state of QLD, sadly a total of 6 people have died WITH coronavirus. Yet AAP released a report on 08.06.20 that in the last 72 hours 8 people had died on QLD roads, 2 more people than the entire death toll for COVID-19 in QLD.

On the upside it has been deeply inspiring that so many people in Australia and around the world have woken up precisely due to this complete overreaction and are beginning to see things for how they really are.

Massive respect to those that have had the courage to speak the truth throughout these events and have a higher state of consciousness to see through the collective mind-control.

I honour each soul for having the courage to speak out.

It is my only hope that in future more people begin to realise the complete lack of integrity the mainstream media has and question the true motivations of the govt when your rights, liberties and freedoms are taken away.

From Jason Gray",,,,-3.8
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-17 00:08:18 EDT,2020-07-17,00:08:18,Link,8,1,2,0,0,4,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912788329206930,Check this out,https://weather.com/news/climate/video/doomsday-glacier-teetering-at-edge-of-collapse,,,'Doomsday Glacier' Teetering at Edge of Collapse? - Videos from The Weather Channel | weather.com,Scientists say Antarctica’s so-called “doomsday glacier” is “teetering at the edge.” Here’s what may be in store. - Videos from The Weather Channel | weather.com,,,,-2.62
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1818,N/A,2020-07-16 22:43:31 EDT,2020-07-17,22:43:31,Link,16,0,0,7,0,2,0,1,6,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481887788666239,,https://thefedupdemocrat.home.blog/2020/07/06/ny-wants-permanent-mask-law/,,,NY Wants Permanent Mask Law,"From John Gilmore Autism Action Network July 6, 2020 — New bills in the New York legislature seek to make permanent Governor Andrew Cuomo’s temporary Executive Orders allowing business …",,,,-1.25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 22:39:34 EDT,2020-07-17,22:39:34,Photo,11,2,4,3,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912745199211243,,,,,,,,,,-2.09
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 22:36:25 EDT,2020-07-17,22:36:25,Video,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912743309211432,,https://youtu.be/okKArrcnsgw,,,Westpac CEO steps down after child abuse and terrorism revelations,Westpac Chief Executive Brian Hartzer has stepped down after facing calls to resign following revelations the bank facilitated terror money laundering and ch...,,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 22:22:38 EDT,2020-07-17,22:22:38,Photo,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912737285878701,,,,,,,,,,-25
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 22:18:29 EDT,2020-07-17,22:18:29,Photo,10,3,2,1,0,1,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912735479212215,,https://www.facebook.com/photo.php?fbid=2743208055909056&set=p.2743208055909056&type=3,,"Which lying, cheating, back stabbing, Greedy, money grabbing, traitorous, scum of the earth, shit for brains, thieving, Idiot politician or party Are you voting for this time?",Denise,,,,,-2.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 21:36:59 EDT,2020-07-17,21:36:59,Link,7,3,1,0,0,2,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912715105880919,The men in this culture are the equivalent of male feminism Women haters.,https://wp.me/p4hgqZ-PSi,,,Germany: Passengers offered psychological counseling after Muslim migrant murders his wife on bus,"Psychological counseling is not what they need. That just reinforces the idea that this kind of behavior is something Germans are just going to have to learn to accept. Instead, there needs to be a searching discussion of the wisdom of bringing in large numbers of people from a culture of violence,....",,,,-3
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1818,N/A,2020-07-16 21:26:21 EDT,2020-07-17,21:26:21,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481820225339662,,https://www.facebook.com/groups/1044862712520887/permalink/1244891765851313/,,,This is a re-share of a post,[https://www.facebook.com/photo.php?fbid=10158104444732550&set=gm.788445135292832&type=3&theater&ifg=1](https://www.facebook.com/photo.php?fbid=10158104444732550&set=gm.788445135292832&type=3&theater&ifg=1),,,,-40
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 21:18:55 EDT,2020-07-17,21:18:55,Link,11,5,4,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912706622548434,Thanks Robert Holland,,,,This is a re-share of a post,,,,,-1.91
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 21:16:16 EDT,2020-07-17,21:16:16,Photo,20,3,4,10,0,0,0,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912705392548557,Truth,,,,,,,,,-1.15
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 20:21:56 EDT,2020-07-17,20:21:56,Native Video,2,1,0,1,0,0,0,0,0,0,share,-,0,2930,0,00:08:11,https://www.facebook.com/groups/643541389464960/permalink/912681175884312,,,,,,,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 20:13:14 EDT,2020-07-17,20:13:14,Link,4,2,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912675782551518,"Daniel Andrews hasn't ruled out an ""elimination"" strategy despite warnings it would ruin the economy. On ya Dan!",https://www.skynews.com.au/details/_6172242065001,,,Tough new restrictions imposed on Vic | Sky News Australia,"Victorians in locked down areas face tough new fines after the state recorded its worst day since the beginning of the COVID-19 pandemic. Victoria Police officers issued 65 fines in the past 24 hours, but warned that number could rise after the government implemented tough new restrictions. Melbourn...",,,,-5.25
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 20:12:44 EDT,2020-07-17,20:12:44,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481780838676934,,,,,,,,,,-34
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1538,N/A,2020-07-16 19:55:19 EDT,2020-07-16,19:55:19,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2398117377155829,"Requesting for a member any treatments that have helped you to heal vaccine injuries. I will start: AIP diet. Sarah Ballantyne PhD/Terry Wahls, M.D., both good ones.",,,,,,,,,-28
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 19:41:42 EDT,2020-07-16,19:41:42,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912659299219833,The Nov elections are getting closer. Can SM sites be trusted to allow TRUTH to be FREE?,https://www.vice.com/en_us/article/jgxd3d/twitter-insider-access-panel-account-hacks-biden-uber-bezos?utm_content=1594911620&utm_medium=social&utm_source=VICE_facebook,,,Hackers Convinced Twitter Employee to Help Them Hijack Accounts,"After a wave of account takeovers, screenshots of an internal Twitter user administration tool are being shared in the hacking underground.",,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 19:35:55 EDT,2020-07-16,19:35:55,Status,1,0,0,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912656699220093,,,,,,,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 19:35:23 EDT,2020-07-16,19:35:23,Video,7,4,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912656449220118,,https://youtu.be/srtDAncLwLU,,,Exposing the Vaccine Agenda,Exposing Government Plandemic,,,,-2.71
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 19:27:57 EDT,2020-07-16,19:27:57,Photo,12,0,4,0,0,0,0,0,8,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912653199220443,,,,,,,,,,-1.92
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 19:25:03 EDT,2020-07-16,19:25:03,Status,5,2,1,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912651939220569,https://www.facebook.com/100001411465184/videos/3151129788277372/,,,,,,,,,-4.2
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 19:02:05 EDT,2020-07-16,19:02:05,Native Video,2,1,1,0,0,0,0,0,0,0,share,-,0,7723865,0,00:09:34,https://www.facebook.com/groups/643541389464960/permalink/912641849221578,,,,,This is a re-share of a post,"WATCH: This explains exactly what America is going through in 2020. Share this far and wide. 
Credit: Joe M. Youtube.",,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 18:52:11 EDT,2020-07-16,18:52:11,Native Video,6,1,2,1,0,0,0,2,0,0,share,-,0,19606725,0,00:09:37,https://www.facebook.com/groups/643541389464960/permalink/912637775888652,,,,,,,,,,-3.17
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 18:33:30 EDT,2020-07-16,18:33:30,Link,10,5,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912630139222749,,https://video.foxnews.com/v/6163194768001,,,Tucker: Our leaders used a health emergency to subvert democracy,Corrupt politicians scared us into giving up control over our own lives.,,,,-2.1
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 18:21:59 EDT,2020-07-16,18:21:59,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481725118682506,,https://www.youtube.com/watch?v=OnrzPJ3OMk0&feature=share,,,*URGENT information on COVID Vaccine!!!! - Please watch and share!!! - Dr Carrie Madej,*URGENT information on COVID Vaccine!!!! - Please watch and share!!! - Dr Carrie Madej shares IMPORTANT information on CV19 Vaccine,,,,-54
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1538,N/A,2020-07-16 18:20:52 EDT,2020-07-16,18:20:52,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2398075987159968,,https://www.covipass.com/,,,COVI-PASS™ | HEALTH AUTHENTICATED,"COVI-PASS™ is arguably the world’s most secure decentralized digital health passport, that verifies and authenticates health credentials",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 18:13:23 EDT,2020-07-16,18:13:23,Native Video,12,4,2,4,2,0,0,0,0,0,share,No,0,1628095,0,00:18:15,https://www.facebook.com/groups/643541389464960/permalink/912621889223574,Baby boomers are the ones born between 1946 to 1964 We are the biggest threat to the NWO because we lived in history and know the truth Don't you think it strange that this virus seems to attack mostly this age group of people We know their twisting history to brain wash the younger generation.,https://www.facebook.com/its.supernatural/videos/218580449379369/,,,Sid Roth's It's Supernatural,Trump Warning Prophecy: Rat in the White House!,,,,-1.58
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 18:02:43 EDT,2020-07-16,18:02:43,Native Video,5,2,0,3,0,0,0,0,0,0,share,-,0,499850,0,00:05:34,https://www.facebook.com/groups/643541389464960/permalink/912617055890724,"Has anyone noticed less parent volunteers in the classroom, they will have you help out with excursions ,I applied to help with reading in prep My grandsons class ,I have a blue card and police check,training in child abuse,and development, they had no parents helping I kept asking their response I let the teachers know they will give you a call ,no call ever called Every month I would enquire same Answer",,,,,,,,,-3.8
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 18:02:15 EDT,2020-07-16,18:02:15,Status,17,0,17,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159460327151789,Hi just a quick question that im hoping some will have the answer. My son will be starting nursery soon and i know on the application form it asks if the child is vaccinated and date when etc. Do i lie? Or shall i be honest but have that chance of my son being rejected?,,,,,,,,,-3.41
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 17:51:16 EDT,2020-07-16,17:51:16,Status,12,3,6,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912611829224580,What an idiot,,,,,,,,,-1.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 17:46:10 EDT,2020-07-16,17:46:10,Native Video,6,1,2,2,0,1,0,0,0,0,share,-,0,11358359,0,00:06:42,https://www.facebook.com/groups/643541389464960/permalink/912609959224767,"What a man wow,if only he would come to Australia and talk to our young people Who will be responsible for the future their unknowingly createing . Of no freedom their children will never know what it's like to speak freely or think for themselves.",,,,,,,,,-3.17
