Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 14:40:13 EST,2020-11-17,14:40:13,Status,7,2,4,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159804765976789,Could anyone recommend a good colloidal silver spray? Also what have you used it for and how affective is it?,,,,,,,,,-6.29
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 14:35:59 EST,2020-11-17,14:35:59,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010549816097447,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 14:09:27 EST,2020-11-17,14:09:27,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,565115,0,00:08:00,https://www.facebook.com/groups/643541389464960/permalink/1010534682765627,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 13:54:53 EST,2020-11-17,13:54:53,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,513,0,00:04:50,https://www.facebook.com/groups/643541389464960/permalink/1010526252766470,,,,,,,,,,-38
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1574,N/A,2020-11-17 13:02:42 EST,2020-11-17,13:02:42,Native Video,1,1,0,0,0,0,0,0,0,0,share,No,0,8423,0,00:30:00,https://www.facebook.com/groups/1605232133111028/permalink/2499557357011830,,https://www.facebook.com/vaxxed2/videos/361342681595443/,,,We Are Vaxxed,,,,,-0.91
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 13:02:01 EST,2020-11-17,13:02:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010494682769627,,https://chinawatchcanada.blogspot.com/2020/11/otoole-takes-aim-at-china-liberal-love.html,,,O'Toole takes aim at China: the Liberal love affair with the CPC.,"As Conservatives call for crackdown, O'Toole calls Chinese influence a grave 'threat' to Canada Conservatives to table motion to pressure...",,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 12:44:30 EST,2020-11-17,12:44:30,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010480932771002,,https://www.facebook.com/photo.php?fbid=397889128031564&set=gm.1010480932771002&type=3,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 11:41:09 EST,2020-11-17,11:41:09,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010440969441665,,https://www.facebook.com/photo.php?fbid=397850684702075&set=gm.1010440969441665&type=3,,,,,,,,-46
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,377,N/A,2020-11-17 11:12:53 EST,2020-11-17,11:12:53,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/414832509529130,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 10:29:34 EST,2020-11-17,10:29:34,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,416,0,02:15:36,https://www.facebook.com/groups/643541389464960/permalink/1010394706112958,,https://www.facebook.com/pneumatv.org/videos/678772619451454/,,,Pneuma TV,"Pas Khorommbi Rendani (Pretoria, South Africa)
- DUNAMIS - LIVE",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 10:26:33 EST,2020-11-17,10:26:33,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010392719446490,**Denmark have had a win against their corrupt government by banging their pots & pans for a week straight.** [https://twitter.com/thecoronacure_/status/1328007641038204932?s=21&fbclid=IwAR0U3IvE9cMnS4CKog91WUny8dmQcLutygJouT879VKLz9TnncIqKsnYJ-k](https://twitter.com/thecoronacure_/status/1328007641038204932?s=21&fbclid=IwAR0U3IvE9cMnS4CKog91WUny8dmQcLutygJouT879VKLz9TnncIqKsnYJ-k),https://www.facebook.com/photo.php?fbid=2900012666947936&set=gm.1010392719446490&type=3,,,,,,,,-23
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 10:11:54 EST,2020-11-17,10:11:54,Link,3,0,0,2,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010383239447438,,https://thepointnews.uk/2020/11/15/biden-campaign-director-arrested-for-electoral-fraud/,,,This is a re-share of a post,,,,,-7
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 09:51:34 EST,2020-11-17,09:51:34,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010368849448877,,https://www.facebook.com/groups/AUVREV/permalink/1688728231306209/,,BREAKING REUTERS,This is a re-share of a post,,,,,-42
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,91,N/A,2020-11-17 09:15:52 EST,2020-11-17,09:15:52,Link,1,0,0,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/368540104426959,,https://www.newshub.co.nz/home/shows/2020/11/question-of-the-day-should-using-the-nz-covid-tracer-app-be-made-mandatory.html,,,Question of the Day: Should using the NZ COVID Tracer app be made mandatory?,Vote in The AM Show Question of the Day.,,,,-0.93
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,91,N/A,2020-11-17 09:08:53 EST,2020-11-17,09:08:53,Photo,7,1,3,1,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/368535807760722,,,,,,,,,,-0.56
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 09:01:06 EST,2020-11-17,09:01:06,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,247,0,00:00:11,https://www.facebook.com/groups/643541389464960/permalink/1010334986118930,,https://www.facebook.com/100034703020769/videos/422839418882822/,,,David,ABOUT RIGHT,,,,-38
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,377,N/A,2020-11-17 08:57:25 EST,2020-11-17,08:57:25,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/414745292871185,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 08:56:54 EST,2020-11-17,08:56:54,Native Video,2,1,1,0,0,0,0,0,0,0,share,-,0,172,0,00:00:53,https://www.facebook.com/groups/643541389464960/permalink/1010332049452557,,,,,,,,,,-9.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 08:52:03 EST,2020-11-17,08:52:03,Status,315,24,276,2,8,0,0,0,0,5,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159803505631789,"Hi all. Is There anyone who vaccinated there babies and wish they haven't and why? I have 4 months old twins and still haven't vaccinated them and not sure if I will.i don't have enough information..thank you Edit:my partner wants to vaccine them and I don't..don't know what to do here. Spam me with some good books for him to read please , thank you",,,,,,,,,7.16
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 08:51:53 EST,2020-11-17,08:51:53,Status,33,2,30,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159803768556789,Recommendations for energy company that doesn't require a smart meter. Just had a letter saying ours is going to fit a smart meter in our house.,,,,,,,,,-1.33
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 08:51:48 EST,2020-11-17,08:51:48,Status,8,3,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159803986566789,"Hello! I'm planning to take my son out of school next week to avoid the initial flu mist shedding... he's never had the mist but I've allowed him to remain in school the past two years (he's year 2 now). My immune system is weak (various conditions but not severely immunosuppressed) and I've become quite unwell (Pneumonia in 2018, 6 week flu 2019) directly following the schools flu mist - but I obviously can't say for certain if it was shedding that caused this or just a coincidence in the timing 🤷🏼‍♀️ But this is why I'm considering keeping my son off school this year as I've never been that unwell in the winters previous/when my son wasn't exposed to the vaccine. Can the flu mist shedding pose that much of a risk to my own health considering it won't be directly from my son but will have to pass via him from his peers? He's never ill and hasn't been symptomatic following the schools administration of the flu mist the last two years (only me!). I wouldn't really want him to uneccessarily miss time with his friends when school closures already look likely, but equally i have a gut feeling about the shedding. How many days should I keep him off for? And have people been fined for keeping their children off for this reason? Any advice would be really appreciated. Apologies for the waffling message! 😅 Big thanks x",,,,,,,,,-5.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 08:49:17 EST,2020-11-17,08:49:17,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,2571718,0,00:21:13,https://www.facebook.com/groups/643541389464960/permalink/1010326886119740,,,,,,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 08:44:10 EST,2020-11-17,08:44:10,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010323472786748,,https://www.facebook.com/photo.php?fbid=397716281382182&set=gm.1010323472786748&type=3,,,Photos from Peter Bodek's post,,,,,-46
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,91,N/A,2020-11-17 08:38:37 EST,2020-11-17,08:38:37,Native Video,2,0,0,2,0,0,0,0,0,0,share,No,0,4568,0,00:01:16,https://www.facebook.com/groups/299208331360137/permalink/368516641095972,,https://www.facebook.com/james.owens.56232938/videos/1582563161927138/,,,James,Aborted Fetal cells used to make vaccines says Dr Nick Coatsworth one of Australia's Deputy Chief Medical Officers. Listen for yourself. But it’s all done very ethically says he . Really ?,,,,-0.82
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 06:29:09 EST,2020-11-17,06:29:09,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010237822795313,,,,,,,,,,-23
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 05:57:34 EST,2020-11-17,05:57:34,Status,8,0,8,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159803686991789,Hello 🙂 Anyone knows anything about metal crowns (stainless steel) hall technique for baby teeth ? I’m not particularly keen on leaving it alone for my 4 y old . Thanks,,,,,,,,,-5.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 05:14:22 EST,2020-11-17,05:14:22,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159803682951789,Morning musing. Flu mist.. my kids never have it and they stay off school that day I am fully aware of shedding etc however I’ve heard of children having it because of gillick competence etc.. now because it’s not an injection does that mean it can’t wreak havoc like an injectable (blood brain barrier etc) interested in thoughts. Ps I’m NOT considering it I’m just wondering,,,,,,,,,-44
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 05:01:51 EST,2020-11-17,05:01:51,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010189226133506,,https://www.facebook.com/groups/282967603146622/permalink/387703886006326/,,"When they rise up against us, we will crush them like insects, because they are less than that. They will be helpless to do anything about it""",This is a re-share of a post,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 05:00:51 EST,2020-11-17,05:00:51,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,262405,0,00:23:39,https://www.facebook.com/groups/643541389464960/permalink/1010188612800234,,https://www.facebook.com/101215311428265/videos/3413784695336946/,,,Alien UFO Sightings,"What we are seeing on the news is just the beginning. Their plan is starting to come into view, and it's just as bad as everyone thought. The Deep State is not just a term, they are a real-life group of people who will stop at nothing.

Thanks for watching!

Get FREE Bitcoin when you shop at over 1,000 of top online stores. Bitcoin is surging to all time highs. Don’t miss out!!👇👇👇
https://www.lolli.com/ref/BJMpmAfgC5

JOIN US 👇👇👇

https://www.flow.page/alien",,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 04:52:48 EST,2020-11-17,04:52:48,Status,156,5,130,0,1,0,0,18,1,1,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159803626276789,"Hello! My son has his flu jab on Thursday, his father signed the consent form without my approval and sent it to the school. There is not a lot I can do without waging a war, trust me there has been a few, and this one I feel is not a winner for me. My child HATES medicine. He refuses calpol, he will not visit doctors .. he hates any kind of medical intervention. He has always been that way. My question is, how much force can the school nurses who administer this vaccination use to spray the potion up his nose? I truly believe there is no way my child will allow this to happen willingly. He would have to be held down. Are they allowed to do this... Any help or advice, insider knowledge from primary teachers would be so so helpful here!! Thanks.",,,,,,,,,3.55
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1574,N/A,2020-11-17 04:48:54 EST,2020-11-17,04:48:54,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2499228603711372,,https://www.facebook.com/messenger_media/?thread_id=1263327159&attachment_id=1087933278328441&message_id=mid.%24cAABa9J4WnKh8A2xK0110icBZQElx,,,www.facebook.com,,,,,-32
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 04:33:53 EST,2020-11-17,04:33:53,Link,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010174532801642,When the LEFT can't beat your arguments with logic / facts / or reason they apply CENSORSHIP. This fact alone proves they have LOST.,https://trib.al/d8GFbqG,,,Facebook and Twitter Continue Censorship Campaign Against President Trump,"As President Donald Trump continues to raise questions about the presidential election and the media's election predictions, Facebook and Twitter have continued to label the President's posts with""fact-checks"" to lower their engagement and viral spread.",,,,-10.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 04:25:30 EST,2020-11-17,04:25:30,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,14204204,0,00:06:04,https://www.facebook.com/groups/643541389464960/permalink/1010169902802105,,https://www.facebook.com/ProphetUebertAngel/videos/589595028569342/,,,Uebert Angel,"IMPORTANT BANNED VIDEO!!!
Take your time to listen to this and keep listening until the end",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 04:24:26 EST,2020-11-17,04:24:26,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010169079468854,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 03:53:04 EST,2020-11-17,03:53:04,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010153149470447,,https://www.youtube.com/watch?v=Bb_KcVRPmxE&feature=share,,,Lawyers Predict ELECTION Will Be OVERTURNED! Evidence Will SHOCK the Nation!!!,Don’t Let Your Browsing History Be Used Against You Protect Yourself With a VPN ➡️ Get Virtual Shield FREE For 30 Days Here: https://www.virtualshield.com/dr...,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2329,N/A,2020-11-17 03:47:39 EST,2020-11-17,03:47:39,Photo,26,4,15,2,0,4,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010150482804047,Chemtrails,https://www.facebook.com/photo.php?fbid=10158908759807673&set=gm.2715463525372256&type=3,,,Vicky,"Some more pics from Melbourne’s “Natural” Morning

Update from Ryan M Williams:

Mammatus result from the sinking of moist air into dry air. They are in essence upside-down clouds. 

This happens when they over spray the chemtrails and the weight of the moisture creates the cloud to flip.",,,,1.04
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 03:45:50 EST,2020-11-17,03:45:50,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010149679470794,,https://www.youtube.com/watch?v=QM8kWXRcK18&feature=share,,,SPOT THE DIFFERENCE: Pro-lockdown VS Anti-lockdown,"Help Rebel News Save Victoria! ► http://www.SaveVictoria.com.au It turns out that the ONLY staunch lockdown supporters in Melbourne today ""love free money, e...",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 03:33:32 EST,2020-11-17,03:33:32,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,973918,0,00:45:51,https://www.facebook.com/groups/643541389464960/permalink/1010143722804723,,,,,,,,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 02:45:33 EST,2020-11-17,02:45:33,Status,5,0,4,0,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159802477791789,"Hi all, I am very new to this group so I am not sure if my post belong here so delete if not appropriate. My 4 months old twin daughter have DS and had PA band surgery due to her large AVSD and still needs another one to fix her holes. For the past two months she's been congested , she was on high calorie formula. But since then she's been throwing up her milk ( projectile) at least once a day so I decided to stop the formula and give her solely breast milk .she was fine until before yesterday, she had a fever and start throwing up again I think it's because of the mucus she is trying to get rid of. She was reffered to ENT but still haven't heard anything. Is there anything that could help her congestion? Seems like it's never ending.thank you",,,,,,,,,-8.8
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40773,N/A,2020-11-17 02:45:04 EST,2020-11-17,02:45:04,Status,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159803348871789,"Hey guys, I'm having what seems to be hives on and off for the past 10 hours or so. It seems to come in areas, take a while to go, and then move to another area. This is my first time with hives and I'm kinda freaking out ( I'm a self proclaimed hypochondriac lol ).. I feel fine in myself apart from being mildly itchy, it's bare-able. I'm just wondering if anyone else has had random unexplained hives before effect any/all parts of their body and could offer some words to help me calm down abit",,,,,,,,,-22
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 02:38:41 EST,2020-11-17,02:38:41,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010113522807743,f.y.i. only ......,https://twitter.com/Wizard_Predicts/status/1328479216883671041?s=20,,,The Election Wizard🧙‍♂️ on Twitter,“Sidney Powell reads a portion of an affidavit. https://t.co/vu4nuZAuKT”,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 02:35:21 EST,2020-11-17,02:35:21,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,16287,0,01:02:05,https://www.facebook.com/groups/643541389464960/permalink/1010112032807892,,https://www.facebook.com/mike.ultee.5/videos/1585525318302794/,,,Mike,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 01:55:35 EST,2020-11-17,01:55:35,Link,6,0,1,4,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010094022809693,,https://www.couriermail.com.au/news/opinion/big-trouble-on-island-paradise/news-story/16ff9c8fb9ebd8e9b05a3267921b77b3,,,Trouble in paradise after State Govt sells island to Chinese,"It’s a little slice of island paradise nestled snugly off Mackay, at the doorstep to the Great Barrier Reef. For the 40 or so locals who live on Keswick Island, 32km off Mackay, this is their “forever’’ home, a magical part of the world renowned for its aquatic and natural wonders.",,,,-3.5
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1991,N/A,2020-11-17 01:07:25 EST,2020-11-17,01:07:25,Photo,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1593504887504528,,,,,,,,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 00:38:12 EST,2020-11-17,00:38:12,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010048429480919,,https://www.facebook.com/groups/wethefreethinkers/permalink/1018304638652807/,,,This is a re-share of a post,"DON""T THANK ME  ,BUT YOUR KIDS WILL THANK YOU LATER
The way we are poisoned with our daily bread
ARE WE BEING TRAINED TO EAT CORPORATION  DESIGN FOOD ???
Let us believing’ in  """"Orwell predictions for the future""""""
When the time will come that burial’s  are becoming to expensive and our dear departed will become part of the food chain grinded up as an nutrition for the lower class peasants on our super market fast food shelf
I can imaging You are yelling”” No not in an hundred years “” But let me enlighten You
In CHINA TODAY  “”YES TODAY””  Body parts are harvested from inmates  rightly or wrongly convicted  “”Hardly worthwhile to go for an appeal if your lungs and heart are pulled out and your  legs and arms are ripped off  . I myself won’t bother
Yes I hear you  say  “”But those butchers are Communist they  have no regards for humans  live “”
But can You 'see that it is the thin edge of the wedge , and we are already  half way  there
,One World  Government already on the door knocking
READ THE FULL FACTS ON YOUR DAILY BREAD 
As consumer awareness improves, commercial bread manufacturers are beginning to remove some dangerous ingredients from their breads, such as high-fructose corn syrup, and adding health-promoting ingredients such as ancient grains, omega-3 rich flaxseeds. Even so, while doing research for our latest e-book, Label Lessons: Unjunk Your Kids Lunchbox, we discovered that there are many hidden ingredients in bread (or in the ingredients used to make bread) that consumers don’t get to see since they are not clearly identified on food labels.
Don't Judge a Bread by its Color

Most of us are aware that it isn’t enough to buy bread based on color. Bread that is brown might simply be made with refined flour colored with caramel color or with some whole grain flour mixed in. When buying bread, the term, ‘100% whole wheat’ or ‘100% whole grain’ should be listed as the first ingredient. What does this mean? This indicates that all three parts of the whole grain kernel-the bran (the outer layer), the germ (the part that germinates), and the endosperm (the inside of the grain, which is mainly starch) are included.
Is white bread bleached?

Flour that is not whole grain is made with the endosperm only. The bran and germ are removed-and along with them, 70 percent of the nutrients (B vitamins, minerals, and all of the fiber). Removing the germ and milling flour extends the shelf life of bread products, delaying their rancidity. At this point, the flour is refined and unbleached. To make it white, it is bleached.

Although unbleached flour naturally whitens and softens over a 12-week period3, commercial bakeries prefer to use bleached flour, which ages in only 48 hours! Bleaching produces a brighter white color and improves the flour’s texture, making it more user-friendly. According to CooksIllustrated.com, “Typically, all-purpose flours are bleached with either benzoyl peroxide or chlorine gas.”4
The various chemicals used to bleach flour (oxidizing agents) may include:

    Benzoyl peroxide (banned in the EU and China)
    Calcium peroxide (banned in the EU and China)
    Chlorine (banned in the EU)
    Chlorine dioxide gas (banned in the EU and Australia)
    Azodicarbonamide (banned in Singapore, the EU and Australia)
    Potassium bromate (banned in the EU, Canada, China, Nigeria, Brazil, South Korea, Sri Lanka, Peru and more)
    Calcium bromate (banned in the EU and Canada)
    Nitrogen dioxide (banned in the EU and Australia)

But with the convenience come health hazards. Let’s take a closer look.
Benzoyl Peroxide & Calcium Peroxide

Benzoyl peroxide has a long history of use in the food industry as a bleaching agent added to flour, whey (specifically whey that has been colored using annatto), and milk for cheese making (mostly cheddar and Italian cheese). A premix of 32 percent benzoyl peroxide and 68 percent cornstarch (genetically modified cornstarch) is used in bleaching flour5.

In the U.S., benzoyl peroxide in food is considered GRAS (generally regarded as safe) when it’s used as a bleaching agent6, but both benzoyl and calcium peroxide have been banned in China and the E.U. In the E.U., benzoyl peroxide is banned for cosmetic use as well (the same stuff that’s used in acne creams and teeth-whitening kits).

If your motivation for buying whole grain bread is higher nutritional value, you might be surprised to learn that benzoyl peroxide is a powerful oxidant that destroys nutrients in flour, especially vitamin A and the B vitamins (which include folic acid). This is ironic, because those ‘in the know’ buy whole grain bread for B vitamins!

Read more about B vitamins and how to find out if you get enough

Benzoyl peroxide in food has been linked with liver problems7, and according to INCHEM’S (Chemical Safety from Intergovernmental Organizations) research, “the chemical possesses properties indicating hazards to (truncated)",,,,-21
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1574,N/A,2020-11-17 00:33:17 EST,2020-11-17,00:33:17,Status,5,2,1,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2499093977058168,IS YOUR COUNTY HEALTH DEPARTMENT counting FLU Deaths as COVID to Lock you down? A panicking friend sent me a link to the Santa Clara County Health Department. I checked it out (114 Covid deaths at that time of all ages with the highest amount in the over 65 age group). Then I thought hmmm the county has roughly 2M people; what’s the flu death number for comparison for the same time? I found flu on the website but it was presented very differently with week by week charts that took more time to decipher. As I examined the charts I noticed the low death number (8 deaths in people under 65 years old) and the complete omission of flu deaths for people over 65 years old. I looked at Monterey County and found the omission of all flu deaths of people over 65 years also. Suddenly in these Counties no older people are dying of flu? What’s it like in your county? IS YOUR Heath Department calling FLU Deaths Covid? Check yours out and respond. We should call them out on this!,,,,,,,,,-0.64
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-17 00:23:38 EST,2020-11-17,00:23:38,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1010041779481584,"Know anything about ‘the great reset’? ‘a world where, “You’ll own nothing, and you’ll be happy” Or so they want you to believe! ",https://news.bitcoin.com/a-look-at-the-fascist-agenda-behind-the-great-reset-and-the-wefs-reboot-propaganda/,,,A Look at the 'Fascist' Agenda Behind the 'Great Reset' and the WEF's Reboot Propaganda | Op-Ed Bitcoin News,The World Economic Forum (WEF) and other entities like Time have been promoting the financial reboot propaganda.,,,,-42
